query,response
"<Construct>Answer negative number problems that require the use of BIDMAS/Construct>
<Subject>BIDMAS/Subject>
<Question>
Which calculation is equal to \( -20 \) ?
</Question>
<Answer>\( (-42) \div(-2)+1 \)</Answer>
<Misconception>Believes dividing a negative by a negative gives a negative answer</Misconception>","<Construct>Answer negative number problems that require the use of BIDMAS/Construct>
<Subject>BIDMAS/Subject>
<Question>
Which calculation is equal to \( -15 \) ?
</Question>
<Answer>\( (-45) \div(-3) \)</Answer>
<Misconception>Believes dividing a negative by a negative gives a negative answer</Misconception>"
"<Construct>Carry out addition problems involving two negative integers /Construct>
<Subject>Adding and Subtracting Negative Numbers/Subject>
<Question>
\( (-5)+(-2)= \)
</Question>
<Answer>\( 7 \)</Answer>
<Misconception>Believes adding two negatives gives a positive answer</Misconception>","<Construct>Carry out subtraction problems involving a negative and a positive integer</Construct>
<Subject>Adding and Subtracting Negative Numbers</Subject>
<Question>
\( (-3)-5= \)
</Question>
<Answer>\( 2 \)</Answer>
<Misconception>Believes subtracting a larger positive from a smaller negative gives a positive answer</Misconception>"
"<Construct>Carry out addition problems involving two negative integers /Construct>
<Subject>Adding and Subtracting Negative Numbers/Subject>
<Question>
\( (-5)+(-2)= \)
</Question>
<Answer>\( -3 \)</Answer>
<Misconception>Believes that adding a negative will increase the value of the original number</Misconception>","<Construct>Carry out addition problems involving two negative integers</Construct>
<Subject>Adding and Subtracting Negative Numbers</Subject>
<Question>
\( (-3)+(-4)= \)
</Question>
<Answer>\( -7 \)</Answer>
<Misconception>Believes that adding a negative will increase the value of the original number</Misconception>"
"<Construct>Write the next term of an ascending integer linear sequence/Construct>
<Subject>Linear Sequences (nth term)/Subject>
<Question>
\[
5,12,19,26, \ldots ?
\]

What number comes next in this sequence?
</Question>
<Answer>\( 40 \)</Answer>
<Misconception>When asked for a specific term in a sequence gives the term after</Misconception>","<Construct>Write the next term of an ascending integer linear sequence/Construct>
<Subject>Linear Sequences (nth term)/Subject>
<Question>
\[
3,9,15,21, \ldots ?
\]

What number comes next in this sequence?
</Question>
<Answer>\( 30 \)</Answer>
<Misconception>When asked for a specific term in a sequence gives the term after</Misconception>"
"<Construct>Read values off a speed-time graph/Construct>
<Subject>Real Life Graphs/Subject>
<Question>
This velocity-time graph shows the first \( 5 \) seconds of Mo's journey which starts at home.

At what time did he first start travelling at \( 4 \mathrm{~m} / \mathrm{s} \) ? ![The image is of a graph. Its vertical axis labelled Velocity (m/s) and has the scale 0, 2, 4, 6 marked in even steps. Its horizontal axis is labelled Time (secs) and has the scale 0, 1, 2, 3, 4, 5 marked in even steps. 
The graph is in three sections. The first section is a straight slanted line from (0,0) to (1, 4). The second section is a horizontal line from (1, 4) to (3, 4). The third section is a slanted line from (3, 4) to (5, 0).]()
</Question>
<Answer>\( 4 \) secs</Answer>
<Misconception>When reading value from graph, reads from the wrong axes.</Misconception>","<Construct>Read values off a pressure-temperature graph</Construct>
<Subject>Real Life Graphs</Subject>
<Question>
This pressure-temperature graph shows the changes that occur as a sample of gas is heated.

At what temperature is the pressure of the gas 200 kPa?

![The image is of a graph. Its vertical axis labelled Pressure (kPa) and has the scale 0, 100, 200, 300 marked in even steps. Its horizontal axis is labelled Temperature (∞C) and has the scale 0, 50, 100, 150 marked in even steps. 
The graph is in two sections. The first section is a curved line from (0, 0) to (50, 200). The second section is a horizontal line from (50, 200) to (100, 200).]()
</Question>
<Answer>50 ∞C</Answer>
<Misconception>When reading value from graph, reads from the wrong axes.</Misconception>"
"<Construct>Identify the order of rotational symmetry of a shape/Construct>
<Subject>Line Symmetry/Subject>
<Question>
Tom and Katie are arguing about the order of rotational symmetry of quadrilaterals.

Tom says some quadrilaterals have an order of rotational symmetry of \( 1 \).
Katie says some quadrilaterals have an order of rotational symmetry of \( 3 \).
Who is correct?
</Question>
<Answer>Only Katie</Answer>
<Misconception>Does not connect rotational symmetry to number of sides/vertices</Misconception>","<Construct>Identify the order of rotational symmetry of a shape</Construct>
<Subject>Line Symmetry</Subject>
<Question>
Ashley and Alex are arguing about the order of rotational symmetry of triangles.

Ashley says some triangles have an order of rotational symmetry of \( 2 \).
Alex says some triangles have an order of rotational symmetry of \( 4 \).
Who is correct?
</Question>
<Answer>Only Ashley</Answer>
<Misconception>Does not connect rotational symmetry to number of sides/vertices</Misconception>"
"<Construct>Identify the order of rotational symmetry of a shape/Construct>
<Subject>Line Symmetry/Subject>
<Question>
Tom and Katie are arguing about the order of rotational symmetry of quadrilaterals.

Tom says some quadrilaterals have an order of rotational symmetry of \( 1 \).
Katie says some quadrilaterals have an order of rotational symmetry of \( 3 \).
Who is correct?
</Question>
<Answer>Both Tom and Katie</Answer>
<Misconception>Does not connect rotational symmetry to number of sides/vertices</Misconception>","<Construct>Identify the order of rotational symmetry of a shape</Construct>
<Subject>Line Symmetry</Subject>
<Question>
Ashley says that an isosceles triangle has an order of rotational symmetry of 2.
Ben says that an isosceles triangle has an order of rotational symmetry of 3.
Who is correct?
</Question>
<Answer>Ashley</Answer>
<Misconception>Does not connect rotational symmetry to number of sides/vertices</Misconception>"
"<Construct>Read a negative integer temperature from a thermometer/Construct>
<Subject>Temperature units/Subject>
<Question>
What temperature does the thermometer show? ![A thermometer showing the temperature in degrees Celsius. There are five steps on the scale between 10 and 0, and five steps between 0 and -10. The temperature is shown at 4 steps below 0.]()
</Question>
<Answer>\( -9^{\circ} \mathrm{C} \)</Answer>
<Misconception>When reading integers on a number line, assumes each dash is 1</Misconception>","<Construct>Read a negative integer temperature from a thermometer</Construct>
<Subject>Temperature units</Subject>
<Question>
What temperature does the thermometer show? ![A thermometer showing the temperature in degrees Celsius. There are five steps on the scale between 20 and 10, and five steps between 10 and 0, and five steps between 0 and -10. The temperature is shown at 2 steps below 0.]()
</Question>
<Answer>\( -8^{\circ} \mathrm{C} \)</Answer>
<Misconception>When reading integers on a number line, assumes each dash is 1</Misconception>"
"<Construct>Read a negative integer temperature from a thermometer/Construct>
<Subject>Temperature units/Subject>
<Question>
What temperature does the thermometer show? ![A thermometer showing the temperature in degrees Celsius. There are five steps on the scale between 10 and 0, and five steps between 0 and -10. The temperature is shown at 4 steps below 0.]()
</Question>
<Answer>\( -4^{\circ} \mathrm{C} \)</Answer>
<Misconception>When reading integers on a number line, assumes each dash is 1</Misconception>","<Construct>Read a negative integer number from a number line/Construct>
<Subject>Integer numbers/Subject>
<Question>
What number does the dot represent on the number line? ![A number line from -10 to 10 with 5 dashes between each integer. The dot is 3 dashes to the left of 0.]()
</Question>
<Answer>\( -3 \)</Answer>
<Distractors>\( -1 \) \( -5 \) \( -6 \)</Distractors>"
"<Construct>Calculate the surface area of a cuboid where the dimensions are given in the same units/Construct>
<Subject>Surface Area of Prisms/Subject>
<Question>
Which of the following calculations would give you the total surface area of this cuboid in \( \mathrm{cm}^{2} \) ? ![A cuboid. The top measures 4cm by 2cm, and the height is 7cm.]()
</Question>
<Answer>\( (2 \times 7)+(4 \times 2)+(4 \times 7) \)</Answer>
<Misconception>When calculating surface area, only includes visible faces</Misconception>","<Construct>Calculate the surface area of a cuboid where the dimensions are given in the same units</Construct>
<Subject>Surface Area of Prisms</Subject>
<Question>
What is the total surface area of this cuboid in \( \mathrm{cm}^{2} \) ? ![A cuboid. The front measures 5cm by 3cm, and the height is 8cm.]()
</Question>
<Answer>\( (2 \times 8)+(5 \times 3)+(5 \times 8) \)</Answer>
<Misconception>When calculating surface area, only includes visible faces</Misconception>"
"<Construct>Calculate the surface area of a cuboid where the dimensions are given in the same units/Construct>
<Subject>Surface Area of Prisms/Subject>
<Question>
Which of the following calculations would give you the total surface area of this cuboid in \( \mathrm{cm}^{2} \) ? ![A cuboid. The top measures 4cm by 2cm, and the height is 7cm.]()
</Question>
<Answer>\( 2 \times 4 \times 7 \)</Answer>
<Misconception>Finds volume when asked for surface area</Misconception>","<Construct>Calculate the surface area of a cylinder where the dimensions are given in the same units</Construct>
<Subject>Surface Area of Prisms</Subject>
<Question>
Which of the following calculations would give you the total surface area of this cylinder in \( \mathrm{cm}^{2} \) ? ![A cylinder. The radius of the base is 3cm, and the height is 5cm.]()
</Question>
<Answer>\( 2 \times \pi \times 3 \times 3 + 2 \times \pi \times 3 \times 5 \)</Answer>
<Misconception>Finds volume when asked for surface area</Misconception>
<Distractors>
\( \pi \times 3^{2} \times 5 \)
\( 2 \times \pi \times 3 \times 5 \)
\( \pi \times 3 \times 3 \times 5 \)
</Distractors>"
"<Construct>Multiply 3 digit integers by 2 digit integers using the grid method/Construct>
<Subject>Written Multiplication/Subject>
<Question>
What should replace the star when solving the following problem using the grid method?
\(52 \times 326\) \begin{tabular}{|c|c|c|c|}
\hline\( \times \) & \( 300 \) & \( 20 \) & \( 6 \) \\
\hline \( 50 \) &  &  \( \bigstar \) & \\
\hline \( 2 \) &  & \\
\hline
\end{tabular}
</Question>
<Answer>\( 10 \)</Answer>
<Misconception>When multiplying involving a multiple of 10, just multiplies the digits and ignores the zeros </Misconception>","<Construct>Multiply 3 digit integers by 2 digit integers using the grid method</Construct>
<Subject>Written Multiplication</Subject>
<Question>
What should replace the star when solving the following problem using the grid method?
\(43 \times 240\) 
\begin{tabular}{|c|c|c|c|}
\hline\( \times \) & \( 200 \) & \( 40 \) & \( 0 \) \\
\hline \( 40 \) &  &  \( \bigstar \) & \\
\hline \( 3 \) &  & \\
\hline
\end{tabular}
</Question>
<Answer>\( 80 \)</Answer>
<Misconception>When multiplying involving a multiple of 10, just multiplies the digits and ignores the zeros </Misconception>"
"<Construct>Multiply 3 digit integers by 2 digit integers using the grid method/Construct>
<Subject>Written Multiplication/Subject>
<Question>
What should replace the star when solving the following problem using the grid method?
\(52 \times 326\) \begin{tabular}{|c|c|c|c|}
\hline\( \times \) & \( 300 \) & \( 20 \) & \( 6 \) \\
\hline \( 50 \) &  &  \( \bigstar \) & \\
\hline \( 2 \) &  & \\
\hline
\end{tabular}
</Question>
<Answer>\( 70 \)</Answer>
<Misconception>Adds instead of multiples</Misconception>","<Construct>Multiply 3 digit integers by 2 digit integers using the grid method</Construct>
<Subject>Written Multiplication</Subject>
<Question>
What should replace the star when solving the following problem using the grid method?
\(43 \times 279\) 
\begin{tabular}{|c|c|c|c|}
\hline\( \times \) & \( 200 \) & \( 70 \) & \( 9 \) \\
\hline \( 40 \) &  &  \( \bigstar \) & \\
\hline \( 3 \) &  & \\
\hline
\end{tabular}
</Question>
<Answer>\( 210 \)</Answer>
<Misconception>Adds instead of multiples</Misconception>"
"<Construct>Multiply 3 digit integers by 2 digit integers using the grid method/Construct>
<Subject>Written Multiplication/Subject>
<Question>
What should replace the star when solving the following problem using the grid method?
\(52 \times 326\) \begin{tabular}{|c|c|c|c|}
\hline\( \times \) & \( 300 \) & \( 20 \) & \( 6 \) \\
\hline \( 50 \) &  &  \( \bigstar \) & \\
\hline \( 2 \) &  & \\
\hline
\end{tabular}
</Question>
<Answer>\( 100 \)</Answer>
<Misconception>When multiplying involving a multiple of 10, gives an answer 10 times smaller than it should be</Misconception>","<Construct>Multiply 2 digit integers by 3 digit integers using the grid method</Construct>
<Subject>Written Multiplication</Subject>
<Question>
What should replace the star when solving the following problem using the grid method?
\(14 \times 240\) 
\begin{tabular}{|c|c|c|c|}
\hline\( \times \) & \( 200 \) & \( 40 \) & \( 0 \) \\
\hline \( 10 \) &  &  \( \bigstar \) & \\
\hline \( 4 \) &  & \\
\hline
\end{tabular}
</Question>
<Answer>\( 80 \)</Answer>
<Misconception>When multiplying involving a multiple of 10, gives an answer 10 times smaller than it should be</Misconception>"
"<Construct>Fill in regions of a double Venn diagram with numbers from given information/Construct>
<Subject>Venn Diagrams/Subject>
<Question>
In which region would \( \mathbf{3 6} \) belong? ![A Venn diagram with two sets, one labelled Square number and one labelled Odd number. Square Number without the intersection is labelled A, Odd Number without the intersection is labelled C, the intersection of the two sets is labelled B, and outside the circles is labelled D.]()
</Question>
<Answer>B</Answer>
<Misconception>Mixes up odd and even numbers</Misconception>","<Construct>Inference about a population proportion using a sample proportion/Construct>
<Subject>Statistics/Subject>
<Question>
A sample of 25 people from a town showed that 15 people like coffee. What can be inferred about the population of the town? ![A double Venn diagram with a circle in one side labelled Coffee and the other circle labelled Tea.]()
</Question>
<Achoices>
    <Achoice>A majority of the town's population likes tea</Achoice>
    <Achoice>The town's population is exactly 25</Achoice>
    <Achoice=A correct>More than half the town's population likes coffee</Achoice>
    <Achoice>A minority of the town's population likes coffee</Achoice>
</Achoices>
<Misconception>Mixes up odd and even numbers</Misconception>"
"<Construct>Fill in regions of a double Venn diagram with numbers from given information/Construct>
<Subject>Venn Diagrams/Subject>
<Question>
In which region would \( \mathbf{3 6} \) belong? ![A Venn diagram with two sets, one labelled Square number and one labelled Odd number. Square Number without the intersection is labelled A, Odd Number without the intersection is labelled C, the intersection of the two sets is labelled B, and outside the circles is labelled D.]()
</Question>
<Answer>C</Answer>
<Misconception>Mixes up odd and even numbers</Misconception>","<Construct>Fill in regions of a double Venn diagram with numbers from given information</Construct>
<Subject>Venn Diagrams</Subject>
<Question>
In which region would \( \mathbf{1 6} \) belong? ![A Venn diagram with two sets, one labelled Prime number and one labelled Even number. Prime Number without the intersection is labelled A, Even Number without the intersection is labelled C, the intersection of the two sets is labelled B, and outside the circles is labelled D.]()
</Question>
<Answer>A</Answer>"
"<Construct>Fill in regions of a double Venn diagram with numbers from given information/Construct>
<Subject>Venn Diagrams/Subject>
<Question>
In which region would \( \mathbf{3 6} \) belong? ![A Venn diagram with two sets, one labelled Square number and one labelled Odd number. Square Number without the intersection is labelled A, Odd Number without the intersection is labelled C, the intersection of the two sets is labelled B, and outside the circles is labelled D.]()
</Question>
<Answer>D</Answer>
<Misconception>Mixes up odd and even numbers</Misconception>","<Construct>Fill in regions of a double Venn diagram with numbers from given information</Construct>
<Subject>Venn Diagrams</Subject>
<Question>
In which region would \( \mathbf{2 5} \) belong? ![A Venn diagram with two sets, one labelled Prime number and one labelled Odd number. Prime Number without the intersection is labelled A, Odd Number without the intersection is labelled C, the intersection of the two sets is labelled B, and outside the circles is labelled D.]()
</Question>
<Answer>C</Answer>
<Misconception>Mixes up odd and even numbers</Misconception>"
"<Construct>Complete missing number mental addition problems with numbers over 1000/Construct>
<Subject>Mental Addition and Subtraction/Subject>
<Question>
A \( 3 \) digit number belongs in this box to make the calculation true
\(
258+\square=1162
\)
What is the \( 3^{\text {rd }} \) digit of the number that belongs in the box?
</Question>
<Answer>\( 0 \)</Answer>
<Misconception>When solving a problem that requires an inverse operation (e.g. missing number problems), does the original operation</Misconception>","<Construct>Complete missing number mental subtraction problems with numbers over 1000/Construct>
<Subject>Mental Addition and Subtraction/Subject>
<Question>
A \( 3 \) digit number belongs in this box to make the calculation true
\(
1458-\square=751
\)
What is the \( 3^{\text {rd }} \) digit of the number that belongs in the box?
</Question>
<Answer>\( 7 \)</Answer>"
"<Construct>Complete missing number mental addition problems with numbers over 1000/Construct>
<Subject>Mental Addition and Subtraction/Subject>
<Question>
A \( 3 \) digit number belongs in this box to make the calculation true
\(
258+\square=1162
\)
What is the \( 3^{\text {rd }} \) digit of the number that belongs in the box?
</Question>
<Answer>\( 6 \)</Answer>
<Misconception>Subtracts the smallest digit from the largest digit</Misconception>","<Construct>Complete missing number mental addition problems with numbers over 1000</Construct>
<Subject>Mental Addition and Subtraction</Subject>
<Question>
A \( 3 \) digit number belongs in this box to make the calculation true
\(
594+\square=1469
\)
What is the \( 2^{\text {nd }} \) digit of the number that belongs in the box?
</Question>
<Answer>\( 7 \)</Answer>"
"<Construct>Expand two brackets with linear terms in the form (x + a)(x + b)/Construct>
<Subject>Expanding Double Brackets/Subject>
<Question>
What should replace the circle when these two brackets are expanded and simplified?
\(
(p-5)(p+2) \equiv p^{2} \triangle p \bigcirc
\)
</Question>
<Answer>\( \bigcirc=-3 \)</Answer>
<Misconception>Believes the constant in an expanded quadratic comes from adding the two numbers in the brackets</Misconception>","<Construct>Expand two brackets with linear terms in the form (x + a)(x + b)</Construct>
<Subject>Expanding Double Brackets</Subject>
<Question>
What should replace the circle when these two brackets are expanded and simplified?
\(
(x+3)(x+4) \equiv x^{2} \triangle x \bigcirc
\)
</Question>
<Answer>\( \bigcirc +12 \)</Answer>
<Misconception>Believes the constant in an expanded quadratic comes from adding the two numbers in the brackets</Misconception>"
"<Construct>Expand two brackets with linear terms in the form (x + a)(x + b)/Construct>
<Subject>Expanding Double Brackets/Subject>
<Question>
What should replace the circle when these two brackets are expanded and simplified?
\(
(p-5)(p+2) \equiv p^{2} \triangle p \bigcirc
\)
</Question>
<Answer>\( \bigcirc=+10 \)</Answer>
<Misconception>Believes multiplying a positive by a negative gives a positive answer</Misconception>","<Construct>Expand two brackets with linear terms in the form (x + a)(x + b)</Construct>
<Subject>Expanding Double Brackets</Subject>
<Question>
What should replace the circle when these two brackets are expanded and simplified?
\(
(m-3)(m+4) \equiv m^{2} \triangle m \bigcirc
\)
</Question>
<Answer>\( \bigcirc=-7 \)</Answer>
<Misconception>Believes multiplying a positive by a negative gives a positive answer</Misconception>"
"<Construct>Reflect an object or a point in a vertical line with the line of reflection given as an equation, where the line of reflection lies on the edge or outside the object/Construct>
<Subject>Reflection/Subject>
<Question>
A point, \( Q \), has coordinates \( (2,5) \)
The point is reflected in the line \( x=2 \)
What are the new coordinates of point \( Q \) ?
</Question>
<Answer>\( (-2,5) \)</Answer>
<Misconception>Thinks x = ? is the y axis</Misconception>","<Construct>Reflect an object or a point in a horizontal line with the line of reflection given as an equation, where the line of reflection lies on the edge or outside the object/Construct>
<Subject>Reflection/Subject>
<Question>
A point, \( P \), has coordinates \( (4,3) \)
The point is reflected in the line \( y=3 \)
What are the new coordinates of point \( P \) ?
</Question>
<Answer>\( (4,-3) \)</Answer>
<Misconception>Thinks y = ? is the x axis</Misconception>"
"<Construct>Reflect an object or a point in a vertical line with the line of reflection given as an equation, where the line of reflection lies on the edge or outside the object/Construct>
<Subject>Reflection/Subject>
<Question>
A point, \( Q \), has coordinates \( (2,5) \)
The point is reflected in the line \( x=2 \)
What are the new coordinates of point \( Q \) ?
</Question>
<Answer>\( (5,2) \)</Answer>
<Misconception>Thinks x = ? or y = ? is y = x</Misconception>","<Construct>Reflect an object or a point in a vertical line with the line of reflection given as an equation, where the line of reflection lies on the edge or outside the object/Construct>
<Subject>Reflection/Subject>
<Question>
A point, \( P \), has coordinates \( (4,3) \)
The point is reflected in the line \( x=4 \)
What are the new coordinates of point \( P \) ?
</Question>
<Answer>\( (4,3) \)</Answer>
<Misconception>Thinks x = ? or y = ? is y = x</Misconception>"
"<Construct>Reflect an object or a point in a vertical line with the line of reflection given as an equation, where the line of reflection lies on the edge or outside the object/Construct>
<Subject>Reflection/Subject>
<Question>
A point, \( Q \), has coordinates \( (2,5) \)
The point is reflected in the line \( x=2 \)
What are the new coordinates of point \( Q \) ?
</Question>
<Answer>\( (2,-5) \)</Answer>
<Misconception>Thinks y = ? is the x axis</Misconception>","<Construct>Reflect an object or a point in a horizontal line with the line of reflection given as an equation, where the line of reflection lies on the edge or outside the object/Construct>
<Subject>Reflection/Subject>
<Question>
A point, \( P \), has coordinates \( (3,4) \)
The point is reflected in the line \( y=4 \)
What are the new coordinates of point \( P \) ?
</Question>
<Answer>\( (3,8) \)</Answer>
<Misconception>Thinks y = ? is the x axis</Misconception>"
"<Construct>Substitute positive integer values into expressions involving powers or roots/Construct>
<Subject>Substitution into Formula/Subject>
<Question>
When \( h=5 \)
Which of the following pairs of statements is true?
</Question>
<Answer>\( \begin{array}{l}3 h^{2}=75 \\ (3 h)^{2}=75\end{array} \)</Answer>
<Misconception>Answers order of operations questions with brackets as if the brackets are not there</Misconception>","<Construct>Substitute positive integer values into expressions involving powers or roots/Construct>
<Subject>Substitution into Formula/Subject>
<Question>
When \( p=2 \)
Which of the following pairs of statements is true?
</Question>
<Answer>\( \begin{array}{l}2 p^{3}=16 \\ (2 p)^{3}=16\end{array} \)</Answer>
<Misconception>Answers order of operations questions with brackets as if the brackets are not there</Misconception>"
"<Construct>Substitute positive integer values into expressions involving powers or roots/Construct>
<Subject>Substitution into Formula/Subject>
<Question>
When \( h=5 \)
Which of the following pairs of statements is true?
</Question>
<Answer>\( \begin{array}{l}3 h^{2}=225 \\ (3 h)^{2}=225\end{array} \)</Answer>
<Misconception>Multiplies before applying a power </Misconception>","<Construct>Substitute positive integer values into expressions involving powers or roots</Construct>
<Subject>Substitution into Formula</Subject>
<Question>
When \( x=4 \)
Which of the following pairs of statements is true?
</Question>
<Answer>\( \begin{array}{l}2 x^{3}=128 \\ (2 x)^{3}=128\end{array} \)</Answer>
<Misconception>Multiplies before applying a power</Misconception>"
"<Construct>Substitute positive integer values into expressions involving powers or roots/Construct>
<Subject>Substitution into Formula/Subject>
<Question>
When \( h=5 \)
Which of the following pairs of statements is true?
</Question>
<Answer>\( \begin{array}{l}3 h^{2}=225 \\ (3 h)^{2}=75\end{array} \)</Answer>
<Misconception>Multiplies before applying a power </Misconception>","<Construct>Substitute positive integer values into expressions involving powers or roots</Construct>
<Subject>Substitution into Formula</Subject>
<Question>
When \( x=4 \)
Which of the following pairs of statements is true?
</Question>
<Answer>\( \begin{array}{l}2 x^{3}=128 \\ (2 x)^{3}=64\end{array} \)</Answer>
<Misconception>Multiplies before applying a power</Misconception>"
"<Construct>Given a positive x value, find the corresponding y value for reciprocal graphs/Construct>
<Subject>Cubics and Reciprocals/Subject>
<Question>
This is a part of the table of values for the equation \( y=\frac{3}{x} \) \begin{tabular}{|l|l|}
\hline\( x \) & \( 0.1 \) \\
\hline\( y \) & \(\color{gold}\bigstar\) \\
\hline
\end{tabular} What should replace the star?
</Question>
<Answer>\( 2.9 \)</Answer>
<Misconception>Thinks the fraction bar means subtract rather than divide</Misconception>","<Construct>Given a positive x value, find the corresponding y value for reciprocal graphs</Construct>
<Subject>Cubics and Reciprocals</Subject>
<Question>
This is a part of the table of values for the equation \( y=\frac{2}{x} \) \begin{tabular}{|l|l|}
\hline\( x \) & \( 2 \) \\
\hline\( y \) & \( \color{gold}\bigstar \) \\
\hline
\end{tabular} What should replace the star?
</Question>
<Answer>\( 1 \)</Answer>
<Misconception>Thinks the fraction bar means subtract rather than divide</Misconception>"
"<Construct>Given a positive x value, find the corresponding y value for reciprocal graphs/Construct>
<Subject>Cubics and Reciprocals/Subject>
<Question>
This is a part of the table of values for the equation \( y=\frac{3}{x} \) \begin{tabular}{|l|l|}
\hline\( x \) & \( 0.1 \) \\
\hline\( y \) & \(\color{gold}\bigstar\) \\
\hline
\end{tabular} What should replace the star?
</Question>
<Answer>\( 0.3 \)</Answer>
<Misconception>Multiplies instead of divides when division is written as a fraction</Misconception>","<Construct>Given a positive x value, find the corresponding y value for reciprocal graphs</Construct>
<Subject>Cubics and Reciprocals</Subject>
<Question>
This is a part of the table of values for the equation \( y=\frac{2}{x} \) \begin{tabular}{|l|l|}
\hline\( x \) & \( 4 \) \\
\hline\( y \) & \(\color{gold}\bigstar\) \\
\hline
\end{tabular} What should replace the star?
</Question>
<Answer>\( 0.5 \)</Answer>
<Misconception>Multiplies instead of divides when division is written as a fraction</Misconception>"
"<Construct>Given a positive x value, find the corresponding y value for reciprocal graphs/Construct>
<Subject>Cubics and Reciprocals/Subject>
<Question>
This is a part of the table of values for the equation \( y=\frac{3}{x} \) \begin{tabular}{|l|l|}
\hline\( x \) & \( 0.1 \) \\
\hline\( y \) & \(\color{gold}\bigstar\) \\
\hline
\end{tabular} What should replace the star?
</Question>
<Answer>\( 3.1 \)</Answer>
<Misconception>Believes the fraction line represents addition</Misconception>","<Construct>Given a positive x value, find the corresponding y value for reciprocal graphs.</Construct>
<Subject>Cubics and Reciprocals</Subject>
<Question>
This is a part of the table of values for the equation \( y=\frac{2}{x} \) 
\begin{tabular}{|l|l|}
\hline\( x \) & \( 4 \) \\
\hline\( y \) & \(\color{gold}\bigstar\) \\
\hline
\end{tabular} 
What should replace the star?
</Question>
<Answer>\( 2+4 \)</Answer>
<Misconception>Believes the fraction line represents addition</Misconception>"
"<Construct>Convert from kilometers to miles/Construct>
<Subject>Length Units/Subject>
<Question>
\( 1 \mathrm{~km} \approx 0.6 \) miles \( 4 \mathrm{~km} \approx \square \) miles
</Question>
<Answer>\( 4.6 \)</Answer>
<Misconception>Added rather than multiplied by a scale factor</Misconception>","<Construct>Convert from liters to gallons/Construct>
<Subject>Volume Units/Subject>
<Question>
\( 1 \mathrm{~L} \approx 0.26 \) gallons \( 5 \mathrm{~L} \approx \square \) gallons
</Question>
<Answer>\( 1.3 \)</Answer>
<Misconception>Added rather than multiplied by a scale factor</Misconception>"
"<Construct>Convert from kilometers to miles/Construct>
<Subject>Length Units/Subject>
<Question>
\( 1 \mathrm{~km} \approx 0.6 \) miles \( 4 \mathrm{~km} \approx \square \) miles
</Question>
<Answer>\( 0.24 \)</Answer>
<Misconception>When multiplying decimals, ignores place value and just multiplies the digits</Misconception>","<Construct>Convert from liters to gallons/Construct>
<Subject>Volume Units/Subject>
<Question>
\( 1 \mathrm{~L} \approx 0.26 \) gallons \( 3 \mathrm{~L} \approx \square \) gallons
</Question>
<Answer>\( 0.78 \)</Answer>
<Misconception>When multiplying decimals, ignores place value and just multiplies the digits</Misconception>"
"<Construct>Convert from kilometers to miles/Construct>
<Subject>Length Units/Subject>
<Question>
\( 1 \mathrm{~km} \approx 0.6 \) miles \( 4 \mathrm{~km} \approx \square \) miles
</Question>
<Answer>\( 3.6 \)</Answer>
<Misconception>Subtracted rather than divided by a scale factor</Misconception>","<Construct>Convert from grams to kilograms</Construct>
<Subject>Mass Units</Subject>
<Question>
\( 5000 \mathrm{~g} \approx 5 \) kg \( 7500 \mathrm{~g} \approx \square \) kg
</Question>
<Answer>\( 7.5 \)</Answer>
<Misconception>Subtracted rather than divided by a scale factor</Misconception>"
"<Construct>Add fractions involving mixed number fractions with the same denominator/Construct>
<Subject>Adding and Subtracting Fractions/Subject>
<Question>
\(
1 \frac{2}{3}+\frac{1}{3}
\)
Which of the following is a correct way to write the answer to this calculation?
</Question>
<Answer>\( \frac{4}{3} \)</Answer>
<Misconception>Thinks you add the number of wholes to the numerator when converting a mixed number to an improper fraction.</Misconception>","<Question>
\(
2 \frac{1}{4}+ \frac{2}{4}
\)
Which of the following is a correct way to write the answer to this calculation?
</Question>
<Answer>\( \frac{11}{4} \)</Answer>
<Distractors>\( \frac{5}{4} \), \( \frac{10}{4} \), \( \frac{9}{4} \)</Distractors>"
"<Construct>Add fractions involving mixed number fractions with the same denominator/Construct>
<Subject>Adding and Subtracting Fractions/Subject>
<Question>
\(
1 \frac{2}{3}+\frac{1}{3}
\)
Which of the following is a correct way to write the answer to this calculation?
</Question>
<Answer>\( 4 \)</Answer>
<Misconception>Believes you add the whole to the numerators, ignoring denominators, when adding a mixed number to a proper fraction with the same denominator.</Misconception>","<Construct>Add fractions involving mixed number fractions with the same denominator</Construct>
<Subject>Adding and Subtracting Fractions</Subject>
<Question>
\(
2 \frac{1}{4} + \frac{3}{4}
\)
Which of the following is a correct way to write the answer to this calculation?
</Question>
<Answer>\( 3 \)</Answer>
<Distractors>
\(<5/4>\)
\(<5>\)
\(<6/4>\)
</Distractors>
<Misconception>Believes you add the whole to the numerators, ignoring denominators, when adding a mixed number to a proper fraction with the same denominator.</Misconception>"
