query,response
"<Construct>Read values off a displacement-time graph/Construct>
<Subject>Time Series and Line Graphs/Subject>
<Question>
How far away from home was Rachel at 12:15? ![A line graph with title ""A graph to show the distance Rachel travels from her home on her daily run."" 
The x-axis is titled ""Time"" and is labelled with times from 0800 to 1300 in steps of 1 hour, with the axis going half an hour beyond 1300.
The y-axis is titled ""Distance from home (Km)"" and the scale is from 0 to 8 in steps of 1km. The following points are plotted and joined together: (0800, 0), (0830, 2), (0900, 3.5),(1000, 6), (1030, 7), (1100, 7.5),(1230, 7.5),(1300, 4.5), (1330, 0).       
]()
</Question>
<Answer>\( 0 \mathrm{~km} \)</Answer>
<Misconception>Thinks a horizontal line on a distance time graph means a distance of 0</Misconception>","<Construct>Read values off a displacement-time graph</Construct>
<Subject>Time Series and Line Graphs</Subject>
<Question>
At what distance from home was Tom at 10:45? ![A line graph with title ""A graph to show the distance Tom travels from his home on his daily run."" 
The x-axis is titled ""Time"" and is labelled with times from 0900 to 1200 in steps of 1 hour, with the axis going half an hour beyond 1200.
The y-axis is titled ""Distance from home (Km)"" and the scale is from 0 to 10 in steps of 1km. The following points are plotted and joined together: (0930, 0), (1000, 2), (1030, 3), (1100, 5), (1130, 7), (1200, 7.5),(1130, 7.5),(1100, 7.5),(1100, 0), (1130, 0).       
]()
</Question>
<Answer>\( 7.5 \mathrm{~km} \)</Answer>
<Misconception>Thinks a horizontal line on a distance time graph means a distance of 0</Misconception>"
"<Construct>Read values off a displacement-time graph/Construct>
<Subject>Time Series and Line Graphs/Subject>
<Question>
How far away from home was Rachel at 12:15? ![A line graph with title ""A graph to show the distance Rachel travels from her home on her daily run."" 
The x-axis is titled ""Time"" and is labelled with times from 0800 to 1300 in steps of 1 hour, with the axis going half an hour beyond 1300.
The y-axis is titled ""Distance from home (Km)"" and the scale is from 0 to 8 in steps of 1km. The following points are plotted and joined together: (0800, 0), (0830, 2), (0900, 3.5),(1000, 6), (1030, 7), (1100, 7.5),(1230, 7.5),(1300, 4.5), (1330, 0).       
]()
</Question>
<Answer>\( 7.5 \mathrm{~m} \)</Answer>
<Misconception>When reading values from graphs, writes down the wrong units</Misconception>","<Construct>Read values off a speed-time graph/Construct>
<Subject>Time Series and Line Graphs/Subject>
<Question>
What was the speed of the car at 10:45? ![A line graph with title ""A graph to show the speed of a car during a 2-hour journey."" 
The x-axis is titled ""Time"" and is labelled with times from 0900 to 1100 in steps of 15 minutes, with the axis going 15 minutes beyond 1100.
The y-axis is titled ""Speed (km/h)"" and the scale is from 0 to 80 in steps of 10 km/h. The following points are plotted and joined together: (0900, 20), (0915, 30), (0930, 40),(0945, 50),(1000, 60), (1015, 65),(1030, 70),(1100, 60).       
]()
</Question>
<Answer>\( 65 \mathrm{~km} \)</Answer>
<Misconception>When reading values from graphs, writes down the wrong units</Misconception>"
"<Construct>Read values off a displacement-time graph/Construct>
<Subject>Time Series and Line Graphs/Subject>
<Question>
How far away from home was Rachel at 12:15? ![A line graph with title ""A graph to show the distance Rachel travels from her home on her daily run."" 
The x-axis is titled ""Time"" and is labelled with times from 0800 to 1300 in steps of 1 hour, with the axis going half an hour beyond 1300.
The y-axis is titled ""Distance from home (Km)"" and the scale is from 0 to 8 in steps of 1km. The following points are plotted and joined together: (0800, 0), (0830, 2), (0900, 3.5),(1000, 6), (1030, 7), (1100, 7.5),(1230, 7.5),(1300, 4.5), (1330, 0).       
]()
</Question>
<Answer>\( 750 \mathrm{~m} \)</Answer>
<Misconception>Thinks there are 100m and a km</Misconception>","<Construct>Read values off a displacement-time graph</Construct>
<Subject>Time Series and Line Graphs</Subject>
<Question>
What was the distance from home at 10:30? ![A line graph with title ""A graph to show the distance Tom travels from his home on his daily run."" 
The x-axis is titled ""Time"" and is labelled with times from 0800 to 1300 in steps of 1 hour, with the axis going half an hour beyond 1300.
The y-axis is titled ""Distance from home (Km)"" and the scale is from 0 to 8 in steps of 1km. The following points are plotted and joined together: (0800, 0), (0900, 1), (0930, 2.5),(1030, 4), (1100, 4.5),(1130, 5),(1230, 5.5), (1300, 3.5), (1330, 0).       
]()
</Question>
<A>500 m</A>
<B>5 km</B>
<C>5.5 km</C>
\D>5500 m</D>
<Answer>5 km</Answer>"
"<Construct>Solve quadratic equations using balancing/Construct>
<Subject>Quadratic Equations/Subject>
<Question>
One of these equations has no real solutions.
Which is it?
</Question>
<Answer>\( t^{3}=-27 \)</Answer>
<Misconception>Believes a number raised to a power will always give a positive answer</Misconception>","<Construct>Solve quadratic equations using balancing/Construct>
<Subject>Quadratic Equations/Subject>
<Question>
Which of the following equations has no real solutions?
</Question>
<Answer>\( x^{4}=-16 \)</Answer>
<Misconception>Believes a number raised to a power will always give a positive answer</Misconception>"
"<Construct>Solve quadratic equations using balancing/Construct>
<Subject>Quadratic Equations/Subject>
<Question>
One of these equations has no real solutions.
Which is it?
</Question>
<Answer>\( t-27=-27 \)</Answer>
<Misconception>Believes 0 is not a real solution to an equation</Misconception>","<Construct>Solve linear equations using inverse operations</Construct>
<Subject>Linear Equations</Subject>
<Question>
One of these equations has no real solutions.
Which is it?
</Question>
<Answer>\( x + 0 = 0 \)</Answer>
<Misconception>Believes 0 is not a real solution to an equation</Misconception>"
"<Construct>Calculate the probability of two dependent events occurring without drawing a tree diagram/Construct>
<Subject>Tree Diagrams with Dependent Events/Subject>
<Question>
There are \( 4 \) red balls and \( 3 \) yellow balls in a cup. ![The image shows the cup with the 4 red balls and 3 yellow balls.]() Kate picks a yellow ball out and does not replace it.

She then has a second pick.
What is the probability the second pick is a red ball?
</Question>
<Answer>\( \frac{4}{7} \)</Answer>
<Misconception>Does not reduce the denominator when an item is not replaced in a probability question</Misconception>","<Construct>Calculate the probability of two dependent events occurring without drawing a tree diagram</Construct>
<Subject>Tree Diagrams with Dependent Events</Subject>
<Question>
There are 5 blue marbles and 2 green marbles in a bowl. ![The image shows the bowl with the 5 blue marbles and 2 green marbles.]() Alex picks a green marble out and does not replace it.

She then has a second pick.
What is the probability the second pick is a blue marble?
</Question>
<Answer>\( \frac{5}{7} \)</Answer>
<Misconception>Does not reduce the denominator when an item is not replaced in a probability question</Misconception>"
"<Construct>Solve linear equations with the variable appearing on both sides, with all positive integers/Construct>
<Subject>Linear Equations/Subject>
<Question>
What is the solution for this equation? \( 4(3 x-2)=2(6 x-8) \)
</Question>
<Answer>\( x=0 \)</Answer>
<Misconception>Believes the solution to an equation with matching coefficients of variables on both sides will always be 0</Misconception>","<Construct>Solve linear equations with the variable appearing on both sides, with all positive integers</Construct>
<Subject>Linear Equations</Subject>
<Question>
What is the solution for this equation? \( 3(2 x+1)=3(2 x-4) \)
</Question>
<Answer>\( x=5 \)</Answer>
<Misconception>Believes the solution to an equation with matching coefficients of variables on both sides will always be 0</Misconception>"
"<Construct>Identify parallel lines written in the form y = mx + c/Construct>
<Subject>Parallel Lines/Subject>
<Question>
Tom and Katie are discussing parallel lines
Tom says \( y=2 x+5 \) and \( y=2 x-7 \) are parallel 
Katie says \( y=2 x+5 \) and \( y=3 x+5 \) are parallel
Who is correct?
</Question>
<Answer>Both Tom and Katie</Answer>
<Misconception>Believes lines can be parallel by having the same y intercept OR gradient</Misconception>","<Subject>Slope-Intercept Form</Subject>
<Question>
Ashley and Ben are discussing linear equations
Ashley says \( y=4 x+2 \) and \( y=4 x-3 \) are parallel 
Ben says \( y=5 x+2 \) and \( y=5 x+7 \) are parallel
Who is correct?
</Question>
<Answer>Both Ashley and Ben</Answer>
<Misconception>Believes lines can be parallel by having the same y intercept OR gradient</Misconception>"
"<Construct>Identify equivalent fractions when presented as shapes or objects/Construct>
<Subject>Equivalent Fractions/Subject>
<Question>
By comparing the fraction of the rectangle that is shaded in each diagram, decide which is the odd one out?
</Question>
<Answer>![A rectangle with 1/3 shaded in red]()</Answer>
<Misconception>Does not understand equivalent fractions</Misconception>","<Construct>Identify equivalent fractions when presented as shapes or objects</Construct>
<Subject>Equivalent Fractions</Subject>
<Question>
Which of the following fractions represents the same amount as 2/4?
</Question>
<Options>
    <A>1/2</A>
    <B>3/6</B>
    <C>1/4</C>
    <D>3/4</D>
</Options>
<Answer>A</Answer>
<Misconception>Does not understand equivalent fractions</Misconception>"
"<Construct>Identify equivalent fractions when presented as shapes or objects/Construct>
<Subject>Equivalent Fractions/Subject>
<Question>
By comparing the fraction of the rectangle that is shaded in each diagram, decide which is the odd one out?
</Question>
<Answer>![A rectangle with 2/6 shaded in blue]()</Answer>
<Misconception>Does not understand equivalent fractions</Misconception>","<Construct>Identify equivalent fractions when presented as shapes or objects</Construct>
<Subject>Equivalent Fractions</Subject>
<Question>
Which of the following circles has a different fraction of shaded region?
</Question>
<Answer>![A circle with 3/9 shaded in blue]()</Answer>
<Distractors>
![A circle with 1/3 shaded in blue]() 
![A circle with 2/6 shaded in blue]() 
![A circle with 3/12 shaded in blue]() 
</Distractors>
<Misconception>Does not understand equivalent fractions</Misconception>"
"<Construct>Identify equivalent fractions when presented as shapes or objects/Construct>
<Subject>Equivalent Fractions/Subject>
<Question>
By comparing the fraction of the rectangle that is shaded in each diagram, decide which is the odd one out?
</Question>
<Answer>![A rectangle with 3/9 shaded in purple]()</Answer>
<Misconception>Does not understand equivalent fractions</Misconception>","<Construct>Identify equivalent fractions when presented as shapes or objects</Construct>
<Subject>Equivalent Fractions</Subject>
<Question>
Which of the following circles does NOT have the same amount of shaded region as the others?
</Question>
<Answer>![A circle with 2/6 shaded in blue]()</Answer>
<Distractors>
![A circle with 1/3 shaded in blue]() 
![A circle with 3/9 shaded in blue]() 
![A circle with 4/12 shaded in blue]() 
</Distractors>
<Misconception>Does not understand equivalent fractions</Misconception>"
"<Construct>Recognise when an ascending sequence is quadratic/Construct>
<Subject>Quadratic Sequences/Subject>
<Question>
Tom and Katie are discussing quadratic sequences.

Tom says this is a quadratic sequence: \( 3,5,10,17,26, \ldots \)

Katie says this is a quadratic sequence: \( 3,6,12,24,48, \ldots \)

Who is correct?
</Question>
<Answer>Only Tom</Answer>
<Misconception>Does not understand the term quadratic</Misconception>","<Construct>Recognise when an ascending sequence is quadratic</Construct>
<Subject>Quadratic Sequences</Subject>
<Question>
Mike and Emma are discussing quadratic sequences.

Mike says this is a quadratic sequence: \( 1,4,9,16,25, \ldots \)

Emma says this is a quadratic sequence: \( 2,8,32,128,512, \ldots \)

Who is correct?
</Question>
<Answer>Only Mike</Answer>
<Misconception>Does not understand the term quadratic</Misconception>"
"<Construct>Recognise when an ascending sequence is quadratic/Construct>
<Subject>Quadratic Sequences/Subject>
<Question>
Tom and Katie are discussing quadratic sequences.

Tom says this is a quadratic sequence: \( 3,5,10,17,26, \ldots \)

Katie says this is a quadratic sequence: \( 3,6,12,24,48, \ldots \)

Who is correct?
</Question>
<Answer>Only Katie</Answer>
<Misconception>Does not understand the term quadratic</Misconception>","<Construct>Recognise when an ascending sequence is quadratic</Construct>
<Subject>Quadratic Sequences</Subject>
<Question>
Sarah and Alex are discussing quadratic sequences.

Sarah says this is a quadratic sequence: \( 2,4,8,16,32, \ldots \)

Alex says this is a quadratic sequence: \( 2,5,10,17,26, \ldots \)

Who is correct?
</Question>
<Answer>Only Sarah</Answer>
<Misconception>Does not understand the term quadratic</Misconception>"
"<Construct>Find a negative reciprocal/Construct>
<Subject>Perpendicular Lines/Subject>
<Question>
\( -\frac{3}{4} \times \star=-1 \) What should replace the star?
</Question>
<Answer>\( -\frac{4}{3} \)</Answer>
<Misconception>Believes multiplying two negatives gives a negative answer</Misconception>","<Construct>Find a negative reciprocal</Construct>
<Subject>Perpendicular Lines</Subject>
<Question>
\( -\frac{2}{5} \times \star=-1 \) What should replace the star?
</Question>
<Answer>\( -\frac{5}{2} \)</Answer>
<Misconception>Believes multiplying two negatives gives a negative answer</Misconception>"
"<Construct>Find a negative reciprocal/Construct>
<Subject>Perpendicular Lines/Subject>
<Question>
\( -\frac{3}{4} \times \star=-1 \) What should replace the star?
</Question>
<Answer>\( \frac{3}{4} \)</Answer>
<Misconception>When solving a problem that requires an inverse operation (e.g. missing number problems), does the original operation</Misconception>","<Construct>Find a negative reciprocal</Construct>
<Subject>Perpendicular Lines</Subject>
<Question>
\( \frac{2}{3} \times \star=-1 \) What should replace the star?
</Question>
<Answer>\( -\frac{3}{2} \)</Answer>
<Misconception>When solving a problem that requires an inverse operation (e.g. missing number problems), does the original operation</Misconception>"
"<Construct>Given information about the relationship between two parts (e.g. one part is worth 5 more than another), work out the whole/Construct>
<Subject>Sharing in a Ratio/Subject>
<Question>
Bill and Mischa share their profit in a ratio of \( 9: 5 \) Bill gets \( £ 72 \) more than Mischa. How much money did they receive altogether?
</Question>
<Answer>\( £ 112 \)</Answer>
<Misconception>In ratio question where the difference between the sides is given, uses that as the total for one side instead</Misconception>","<Construct>Given information about the relationship between two parts (e.g. one part is worth 2 more than another), work out the whole</Construct>
<Subject>Sharing in a Ratio</Subject>
<Question>
A bakery sells donuts and muffins in a ratio of 3:7.  If the bakery sells 16 more muffins than donuts, how many baked goods are sold in total?
</Question>
<Answer>56</Answer>
<Misconception>In ratio question where the difference between the sides is given, uses that as the total for one side instead</Misconception>"
"<Construct>Given information about the relationship between two parts (e.g. one part is worth 5 more than another), work out the whole/Construct>
<Subject>Sharing in a Ratio/Subject>
<Question>
Bill and Mischa share their profit in a ratio of \( 9: 5 \) Bill gets \( £ 72 \) more than Mischa. How much money did they receive altogether?
</Question>
<Answer>\( £ 432 \)</Answer>
<Misconception>In ratio question where the difference between the sides is given, uses that as one part without dividing</Misconception>","<Construct>Given information about the relationship between two parts (e.g. one part is 3 times another), work out the whole/Construct>
<Subject>Sharing in a Ratio/Subject>
<Question>
Sahil and Amrita share their sweets in a ratio of \( 7: 3 \) Sahil gets 12 more sweets than Amrita. How many sweets do they have altogether?
</Question>
<Answer>\( 60 \)</Answer>"
"<Construct>Calculate a string of multiplications mentally/Construct>
<Subject>Mental Multiplication and Division/Subject>
<Question>
\( 3 \times 5 \times 20= \)
</Question>
<Answer>\( 28 \)</Answer>
<Misconception>Adds instead of multiples</Misconception>","<Construct>Calculate a string of multiplications mentally</Construct>
<Subject>Mental Multiplication and Division</Subject>
<Question>
\( 2 \times 3 \times 8 = \)
</Question>
<Answer>\( 48 \)</Answer>
<Distractor>\( 2 + 3 + 8 = 13 \)</Distractor>
<Distractor>\( 2 \times 3 + 8 = 11 \)</Distractor>
<Distractor>\( 2 + 3 \times 8 = 26 \)</Distractor>"
"<Construct>Calculate a string of multiplications mentally/Construct>
<Subject>Mental Multiplication and Division/Subject>
<Question>
\( 3 \times 5 \times 20= \)
</Question>
<Answer>\( 30 \)</Answer>
<Misconception>When multiplying multiples of ten and the answer requires an extra digit, leaves off that extra digit</Misconception>","<Construct>Calculate a string of multiplications mentally</Construct>
<Subject>Mental Multiplication and Division</Subject>
<Question>
\( 4 \times 2 \times 50= \)
</Question>
<Answer>\( 400 \)</Answer>
<Misconception>When multiplying multiples of ten and the answer requires an extra digit, leaves off that extra digit</Misconception>"
"<Construct>Subtract fractions involving mixed number fractions with the same denominator/Construct>
<Subject>Adding and Subtracting Fractions/Subject>
<Question>
\(
1 \frac{2}{3}-\frac{1}{3}
\)
Which of the following is a correct way to write the answer to this calculation?
</Question>
<Answer>\( \frac{2}{3} \)</Answer>
<Misconception>When subtracting a fraction from a mixed number, assumes they just subtract the numerator from the integer of the mixed number</Misconception>","<Construct>Subtract fractions involving mixed number fractions with the same denominator</Construct>
<Subject>Adding and Subtracting Fractions</Subject>
<Question>
\(
2 \frac{1}{4}-\frac{3}{4}
\)
Which of the following is a correct way to write the answer to this calculation?
</Question>
<Answer>\( 1 \frac{2}{4} \)</Answer>
<Misconception>When subtracting a fraction from a mixed number, assumes they just subtract the numerator from the integer of the mixed number</Misconception>
<Distractors>
\(\frac{2}{4}\)
\(2\)
\(1 \frac{4}{4}\)
</Distractors>"
"<Construct>Subtract fractions involving mixed number fractions with the same denominator/Construct>
<Subject>Adding and Subtracting Fractions/Subject>
<Question>
\(
1 \frac{2}{3}-\frac{1}{3}
\)
Which of the following is a correct way to write the answer to this calculation?
</Question>
<Answer>\( \frac{1}{3} \)</Answer>
<Misconception>When subtracting a fraction from a mixed number, assumes they subtract the numerator from the integer and the numerator of the mixed number</Misconception>","<Construct>Subtract fractions involving mixed number fractions with the same denominator</Construct>
<Subject>Adding and Subtracting Fractions</Subject>
<Question>
\(
2 \frac{1}{4}-\frac{3}{4}
\)
Which of the following is a correct way to write the answer to this calculation?
</Question>
<Answer>\(1 \frac{2}{4}\)</Answer>
<Distractor1>\(2 - 3\)</Distractor1>
<Distractor2>\(2 - 0\)</Distractor2>
<Distractor3>\(1 - \frac{3}{4}\)</Distractor3>"
"<Construct>Subtract integers up to 3 digits using a written method where carrying is needed/Construct>
<Subject>Written Subtraction/Subject>
<Question>
What is the answer to this subtraction problem? ![\begin{tabular}{r|r|}
\( 503 \) \\
\( -\quad 98 \) \\
\hline
\end{tabular}]()
</Question>
<Answer>\( 415 \)</Answer>
<Misconception>When “borrowing” during a subtraction problem, does not subtract one from the preceding digit</Misconception>","<Construct>Subtract integers up to 3 digits using a written method where carrying is needed</Construct>
<Subject>Written Subtraction</Subject>
<Question>
What is the answer to this subtraction problem? 
![\begin{tabular}{r|r|}
\( 248 \) \\
\( -\quad 137 \) \\
\hline
\end{tabular}]()
</Question>
<Answer>\( 111 \)</Answer>
<Misconception>When “borrowing” during a subtraction problem, does not subtract one from the preceding digit</Misconception>
<Distractor1>\( 121 \)</Distractor1>
<Distractor2>\( 131 \)</Distractor2>
<Distractor3>\( 141 \)</Distractor3>"
"<Construct>Subtract integers up to 3 digits using a written method where carrying is needed/Construct>
<Subject>Written Subtraction/Subject>
<Question>
What is the answer to this subtraction problem? ![\begin{tabular}{r|r|}
\( 503 \) \\
\( -\quad 98 \) \\
\hline
\end{tabular}]()
</Question>
<Answer>\( 595 \)</Answer>
<Misconception>Subtracts the smallest digit from the largest digit</Misconception>","<Construct>Subtract integers up to 3 digits using a written method where carrying is needed</Construct>
<Subject>Written Subtraction</Subject>
<Question>
What is the answer to this subtraction problem? ![!\begin{tabular}{r|r|}
\( 742 \) \\
\( -\quad 219 \) \\
\hline
\end{tabular}]()
</Question>
<Answer>\( 523 \)</Answer>
<Distractors>
\( 961 \)
\( 219 \)
\( 523 \)
</Distractors>
<Misconception>Subtracts the smallest digit from the largest digit</Misconception>"
"<Construct>Solve problems that combine addition and subtraction/Construct>
<Subject>Combining Operations/Subject>
<Question>
Summer buys a dress for \( £ 73 \) and two pairs of shoes for \( £ 41 \) each. 
She pays using a \( £ 40 \) gift voucher and some cash.

How much cash does she pay?
</Question>
<Answer>£195</Answer>
<Misconception>Adds rather than subtracts when answering worded problems</Misconception>","<Construct>Solve problems that combine addition and subtraction</Construct>
<Subject>Combining Operations</Subject>
<Question>
Tom has 18 pencils in his pencil case. He finds 7 more pencils and gives 3 to his friend.
How many pencils does Tom have left?
</Question>
<Answer>22</Answer>
<Misconception>Adds rather than subtracts when answering worded problems</Misconception>"
"<Construct>Identify parallel lines written in the form y = c - mx/Construct>
<Subject>Parallel Lines/Subject>
<Question>
Tom and Katie are discussing parallel lines
Tom says \( y=4-3 x \) and \( y=4-2 x \) are parallel 
Katie says \( y=4-3 x \) and \( y=2-3 x \) are parallel
Who is correct?
</Question>
<Answer>Both Tom and Katie</Answer>
<Misconception>Believes lines can be parallel by having the same y intercept OR gradient</Misconception>","<Construct>Identify parallel lines written in the form y = c - mx</Construct>
<Subject>Parallel Lines</Subject>
<Question>
Frank and Emma are discussing parallel lines
Frank says \( y=5-2 x \) and \( y=3-2 x \) are parallel 
Emma says \( y=5-2 x \) and \( y=5-3 x \) are parallel
Who is correct?
</Question>
<Answer>Emma</Answer>
<Misconception>Believes lines can be parallel by having the same y intercept OR gradient</Misconception>"
"<Construct>Recognise the place value of each digit in integers/Construct>
<Subject>Place Value/Subject>
<Question>
What is the value of the \( 3 \) in the number below?
\(
43075
\)
</Question>
<Answer>\( 30000 \)</Answer>
<Misconception>Confuses the ten thousands and thousands place value columns</Misconception>","<Construct>Recognise the place value of each digit in integers</Construct>
<Subject>Place Value</Subject>
<Question>
What is the value of the \( 4 \) in the number below?
\(
64210
\)
</Question>
<Answer>\( 4000 \)</Answer>
<Misconception>Confuses the ten thousands and thousands place value columns</Misconception>"
"<Construct>Recognise the place value of each digit in integers/Construct>
<Subject>Place Value/Subject>
<Question>
What is the value of the \( 3 \) in the number below?
\(
43075
\)
</Question>
<Answer>\( 3 \)</Answer>
<Misconception>When asked for the value of a digit, just gives the digit</Misconception>","<Construct>Recognise the place value of each digit in integers</Construct>
<Subject>Place Value</Subject>
<Question>
What is the value of the \( 4 \) in the number below?
\(
94213
\)
</Question>
<Answer>\( 40000 \)</Answer>
<Misconception>When asked for the value of a digit, just gives the digit</Misconception>"
"<Construct>Recognise the place value of each digit in integers/Construct>
<Subject>Place Value/Subject>
<Question>
What is the value of the \( 3 \) in the number below?
\(
43075
\)
</Question>
<Answer>\( 30 \)</Answer>
<Misconception>Does not equate the value of a number with the place value column it is in</Misconception>","<Construct>Recognise the place value of each digit in integers</Construct>
<Subject>Place Value</Subject>
<Question>
What is the value of the \( 4 \) in the number below?
\(
64829
\)
</Question>
<Answer>\( 40000 \)</Answer>
<Misconception>Does not equate the value of a number with the place value column it is in</Misconception>"
"<Construct>Factorise a quadratic expression in the form x² + bx + c/Construct>
<Subject>Factorising into a Double Bracket/Subject>
<Question>
Factorise the following expression \( x^{2}+6 x+5 \)
</Question>
<Answer>\( (x+2)(x+3) \)</Answer>
<Misconception>Does not know that to factorise a quadratic expression, to find two numbers that add to give the coefficient of the x term, and multiply to give the non variable term
</Misconception>","<Construct>Factorise a quadratic expression in the form x² + bx + c</Construct>
<Subject>Factorising into a Double Bracket</Subject>
<Question>
Factorise the following expression \( x^{2}+5 x+6 \)
</Question>
<Answer>\( (x+2)(x+3) \)</Answer>
<Misconception>Does not know that to factorise a quadratic expression, to find two numbers that add to give the coefficient of the x term, and multiply to give the non variable term</Misconception>"
"<Construct>Factorise a quadratic expression in the form x² + bx + c/Construct>
<Subject>Factorising into a Double Bracket/Subject>
<Question>
Factorise the following expression \( x^{2}+6 x+5 \)
</Question>
<Answer>\( x(x+6)+5 \)</Answer>
<Misconception>Thinks factorising a quadratic means factorising the variable terms into a single bracket, and leaving out the constant</Misconception>","<Construct>Factorise a quadratic expression in the form x² + bx + c</Construct>
<Subject>Factorising into a Double Bracket</Subject>
<Question>
Factorise the following expression \( x^{2}+5 x+4 \)
</Question>
<Answer>\( x(x+5)+4 \)</Answer>
<Misconception>Thinks factorising a quadratic means factorising the variable terms into a single bracket, and leaving out the constant</Misconception>"
"<Construct>Solve three or more step linear equations, with the variable on one side, with all positive integers/Construct>
<Subject>Linear Equations/Subject>
<Question>
Kieran thinks of a number. He doubles it and adds \( 6 \). He then divides it by \( 2 \). The answer is \( 8 \). What was his original number? ![A cartoon of a man, in this question called Kieran, wearing a shirt, tie, grey trousers and black shoes. He is thinking of a number, we can tell this because he has a thought bubble above his head with a '?' in it.]()
</Question>
<Answer>\( 11 \)</Answer>
<Misconception>When using a function machine, confuses the input and the output.</Misconception>","<Construct>Solve three or more step linear equations, with the variable on one side, with all positive integers/Construct>
<Subject>Linear Equations/Subject>
<Question>
Rashid has five times his sister's age. He is also 18 more than his sister's age. If Rashid is 38 years old, how old is his sister? ![A cartoon of a boy and a girl. The boy is Rashid and he is older than the girl who is his sister.]()
</Question>
<Answer>\( 8 \)</Answer>
<Misconception>When using a function machine, confuses the input and the output.</Misconception>"
"<Construct>Solve three or more step linear equations, with the variable on one side, with all positive integers/Construct>
<Subject>Linear Equations/Subject>
<Question>
Kieran thinks of a number. He doubles it and adds \( 6 \). He then divides it by \( 2 \). The answer is \( 8 \). What was his original number? ![A cartoon of a man, in this question called Kieran, wearing a shirt, tie, grey trousers and black shoes. He is thinking of a number, we can tell this because he has a thought bubble above his head with a '?' in it.]()
</Question>
<Answer>\( 20 \)</Answer>
<Misconception>When solving a problem that requires an inverse operation (e.g. missing number problems), does the original operation</Misconception>","<Construct>Solve three or more step linear equations, with the variable on one side, with all positive integers/Construct>
<Subject>Linear Equations/Subject>
<Question>
Samantha had some money. She added £5 to it, then multiplied it by 3 and finally subtracted £2. She ended up with £47. How much money did Samantha have originally? ![A cartoon of a woman, in this question called Samantha, wearing a yellow dress, standing next to a large piggy bank with some pound notes sticking out of it.]()
</Question>
<Answer>\( 15 \)</Answer>
<Misconception>When solving a problem that requires an inverse operation (e.g. missing number problems), does the original operation</Misconception>"
"<Construct>Convert two digit integer percentages to fractions/Construct>
<Subject>Converting between Fractions and Percentages/Subject>
<Question>
What is \( 72 \% \) written as a fraction?
</Question>
<Answer>\( 7 \frac{2}{100} \)</Answer>
<Misconception>Only reads the percentage symbol as applying to the units digit</Misconception>","<Construct>Convert two digit integer percentages to fractions</Construct>
<Subject>Converting between Fractions and Percentages</Subject>
<Question>
What is \( 45 \% \) written as a fraction?
</Question>
<Answer>\( 4 \frac{5}{100} \)</Answer>
<Misconception>Only reads the percentage symbol as applying to the units digit</Misconception>"
"<Construct>Convert two digit integer percentages to fractions/Construct>
<Subject>Converting between Fractions and Percentages/Subject>
<Question>
What is \( 72 \% \) written as a fraction?
</Question>
<Answer>\( \frac{1}{72} \)</Answer>
<Misconception>Does not understand a percentage is out of 100</Misconception>","<Construct>Convert two digit integer percentages to fractions</Construct>
<Subject>Converting between Fractions and Percentages</Subject>
<Question>
What is \( 48 \% \) written as a fraction?
</Question>
<Answer>\( \frac{1}{48} \)</Answer>
<Misconception>Does not understand a percentage is out of 100</Misconception>"
"<Construct>Convert two digit integer percentages to fractions/Construct>
<Subject>Converting between Fractions and Percentages/Subject>
<Question>
What is \( 72 \% \) written as a fraction?
</Question>
<Answer>None of these options</Answer>
<Misconception>Does not recognise when simplifying a fraction may be helpful</Misconception>","<Construct>Convert two digit integer percentages to fractions</Construct>
<Subject>Converting between Fractions and Percentages</Subject>
<Question>
What is \( 48 \% \) written as a fraction?
</Question>
<A>48/100</A>
<B>24/50</B>
<C>12/25</C>
<D>24/25</D>
<Answer>C</Answer>
<Misconception>Does not recognise when simplifying a fraction may be helpful</Misconception>"
"<Construct>Expand two brackets with linear terms in the form (x + a)(x + b)/Construct>
<Subject>Expanding Double Brackets/Subject>
<Question>
Which of the following answers shows a correct expansion of the expression below?
\[
(x+4)(x-1)
\]
</Question>
<Answer>\( x^{2}-x+4 x+3 \)</Answer>
<Misconception>Adds instead of multiplying when expanding bracket</Misconception>","<Construct>Expand two brackets with linear terms in the form (x + a)(x + b)</Construct>
<Subject>Expanding Double Brackets</Subject>
<Question>
Which of the following answers shows a correct expansion of the expression below?
\[
(x+2)(x+5)
\]
</Question>
<Answer>\( x^{2}+7x+10 \)</Answer>
<Distractor1>\( x+7 \)</Distractor1>
<Distractor2>\( x^{2}+2+5 \)</Distractor2>
<Distractor3>\( x^{2}+2+5x \)</Distractor3>
<Misconception>Adds instead of multiplying when expanding bracket</Misconception>"
"<Construct>Round integers to the nearest 10/Construct>
<Subject>Written Division/Subject>
<Question>
What is \( 4296 \) rounded to the nearest \( 10 \) ?
</Question>
<Answer>\( 4290 \)</Answer>
<Misconception>Rounds incorrectly when the nearest 10 is a multiple of 100</Misconception>","<Construct>Round integers to the nearest 10</Construct>
<Subject>Mental Math</Subject>
<Question>
What is \( 2378 \) rounded to the nearest \( 10 \) ?
</Question>
<Answer>\( 2380 \)</Answer>
<Distractor>\( 2400 \)</Distractor>
<Distractor>\( 2390 \)</Distractor>
<Distractor>\( 2389 \)</Distractor>
<Misconception>Rounds incorrectly when the nearest 10 is a multiple of 100</Misconception>"
